StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,timepressure_First Click,timepressure_Last Click,timepressure_Page Submit,timepressure_Click Count,notimepressure_First Click,notimepressure_Last Click,notimepressure_Page Submit,notimepressure_Click Count,ppm_1,ppm_2,ppm_3,spp_1,spp_2,spp_3,Q49_First Click,Q49_Last Click,Q49_Page Submit,Q49_Click Count,attnCheckQ,gender,age,income,ethnicity,country,edu,fam,fam.open,purpose,wid,sid,attnCheck,metric,timepressure
10/18/2018 13:20,10/18/2018 13:22,0,71.226.50.239,100,129,1,10/18/2018 13:22,R_1hQ2bSCDhi3k7k5,,,,,32.42269897,-110.976799,anonymous,EN,,,,,7.026,18.622,21.543,3,150,150,200,,,,4.441,23.438,23.46,10,,1,66,4,3,0,5,0,,not sure,A3HB7TDTJ1KICF,intermediate03212016,1,ppm,no
10/18/2018 13:21,10/18/2018 13:22,0,67.208.97.210,100,62,1,10/18/2018 13:22,R_3ikAOC8wOjtMP3I,,,,,45.5269928,-122.6853943,anonymous,EN,,,,,1.466,1.466,8.294,1,,,,40,50,65,16.699,16.699,16.708,1,,1,31,5,3,0,5,0,,Subjective value for speed of product.,A2IIDZ73IWBGDP,intermediate03212016,1,spp,no
10/18/2018 13:20,10/18/2018 13:23,0,50.49.215.58,100,186,1,10/18/2018 13:23,R_1QGRTpfIEg7dTEP,,,,,41.48860168,-74.34500122,anonymous,EN,,,,,13.462,49.406,55.848,8,50,50,60,,,,5.213,5.213,5.261,1,,1,48,3,3,0,3,0,,"Not sure, perhaps to see if someone was willing for pay more for a feature they may or may not use.",A1V5VJE32G7HDE,intermediate03212016,1,ppm,no
10/18/2018 13:22,10/18/2018 13:23,0,73.104.47.55,100,89,1,10/18/2018 13:23,R_1duGQi4CKYxR45p,,,,,30.34489441,-81.68309784,anonymous,EN,1.708,20.26,20.706,4,,,,,,,,50,75,100,4.586,6.462,6.92,3,10,1,26,1,3,0,5,0,,,A2SCMLK81X1K3C,intermediate03212016,0,spp,yes
10/18/2018 13:23,10/18/2018 13:24,0,104.129.196.104,100,70,1,10/18/2018 13:24,R_29199jecaewS4TY,,,,,37.75100708,-97.8219986,anonymous,EN,,,,,1.565,10.425,10.939,5,,,,40,50,60,10.079,10.079,9.985,1,,0,36,9,3,0,6,0,,to see how much I am willing to pay for a printer,A3169N2SCN3ENK,intermediate03212016,1,spp,no
10/18/2018 13:23,10/18/2018 13:25,0,104.174.95.139,100,106,1,10/18/2018 13:25,R_3k4IoDU0BTrc6gf,,,,,33.83970642,-118.3542023,anonymous,EN,4.455,15.717,19.133,4,,,,,50,75,100,,,,13.462,13.462,13.481,1,,0,45,4,3,0,4,0,,don't know,A23XR87ATML7A2,intermediate03212016,1,ppm,yes
10/18/2018 13:24,10/18/2018 13:26,0,140.247.98.29,100,93,1,10/18/2018 13:26,R_3im6xcXPs6hBVkO,,,,,42.36470032,-71.10420227,anonymous,EN,,,,,3.46,3.46,11.401,1,100,100,100,,,,2.58,9.615,9.639,3,,0,55,7,3,0,8,0,,To see how different persons would price printers of different speeds,AX4QV62HBKJ34,intermediate03212016,1,ppm,no
10/18/2018 13:26,10/18/2018 13:28,0,75.187.87.55,100,139,1,10/18/2018 13:28,R_3s6bX1iKeqAtRgV,,,,,40.1065979,-83.76709747,anonymous,EN,,,,,4.765,16.843,20.278,3,,,,75,100,130,11.625,11.625,11.636,1,,0,26,5,3,0,2,0,,a study of our opinions,A1M24593XO5Z3C,intermediate03212016,1,spp,no
10/18/2018 13:27,10/18/2018 13:28,0,24.198.103.0,100,96,1,10/18/2018 13:28,R_BV6sjddAVWoNnW1,,,,,44.94299316,-68.67500305,anonymous,EN,,,,,1.509,9.59,19.754,3,75,85,125,,,,16.074,16.074,16.087,1,,1,23,2,3,0,5,1,The attention check was familiar. :-),"I'm not entirely sure, to be honest!",A3IB23TZXY5X8G,intermediate03212016,1,ppm,no
10/18/2018 13:26,10/18/2018 13:28,0,76.238.193.200,100,162,1,10/18/2018 13:28,R_2V9m0qgVSdoDD7A,,,,,42.82229614,-83.28289795,anonymous,EN,5.701,14.824,18.518,4,,,,,50,50,75,,,,3.53,17.776,17.84,3,,1,61,2,3,0,3,0,,How the timer and the red blinking impacts someone's decision?,ABQKQQ8BD24BF,intermediate03212016,1,ppm,yes
10/18/2018 13:28,10/18/2018 13:29,0,104.129.196.104,100,44,1,10/18/2018 13:29,R_2PtxzvjnIqT8VaN,,,,,37.75100708,-97.8219986,anonymous,EN,0.759,8.561,9.02,5,,,,,,,,75,80,100,2.244,2.244,2.264,1,,0,31,7,3,0,5,0,,how much I would pay for a printer,A3D6UAJYL8CLAI,intermediate03212016,1,spp,yes
10/18/2018 13:27,10/18/2018 13:29,0,73.19.183.9,100,135,1,10/18/2018 13:29,R_1meLUdp0HymP768,,,,,30.19490051,-85.67269897,anonymous,EN,10.459,21.272,29.288,4,,,,,,,,80,95,130,13.452,13.452,13.462,1,,1,26,8,3,0,3,0,,Understanding individual's product preferences.,A2FWJOSAHFW8P5,intermediate03212016,1,spp,yes
10/18/2018 13:27,10/18/2018 13:29,0,107.214.62.170,100,133,1,10/18/2018 13:29,R_1mFBvVDuHiIBCpX,,,,,33.83320618,-84.60310364,anonymous,EN,,,,,16.213,25.782,29.763,3,,,,50,85,100,32.099,32.099,32.149,1,,1,64,4,3,0,2,0,,not sure,A244W09L7E2BRZ,intermediate03212016,1,spp,no
10/18/2018 13:28,10/18/2018 13:29,0,208.206.3.188,100,81,1,10/18/2018 13:29,R_CmpRFSkmKLXU1IB,,,,,41.97749329,-71.32980347,anonymous,EN,,,,,4.096,4.096,15.954,1,50,60,100,,,,10.368,10.368,10.399,1,,0,35,9,3,0,5,0,,"see what people are willing to pay
",A2TN0N04728YLI,intermediate03212016,1,ppm,no
10/18/2018 13:25,10/18/2018 13:29,0,73.66.56.180,100,280,1,10/18/2018 13:29,R_1EdmZz3BtfraoeL,,,,,38.69459534,-121.2691956,anonymous,EN,,,,,9.269,26.116,29.393,3,,,,200,250,300,105.35,105.35,105.367,1,,1,56,3,3,0,3,0,,IT WAS A GREAT SURVEY.,A2PK2JP60TTO7N,intermediate03212016,1,spp,no
10/18/2018 13:27,10/18/2018 13:30,0,73.209.168.118,100,165,1,10/18/2018 13:30,R_yXd8dRQIgtuvEel,,,,,41.95629883,-87.86920166,anonymous,EN,1.609,15.918,18.475,5,,,,,50,60,80,,,,29.102,29.102,29.111,1,,1,20,2,3,0,3,0,,I am not sure what the purpose of the study was because the survey was so short that it was hard to figure out what the purpose is. ,A3SO12Y6Q5SEEB,intermediate03212016,1,ppm,yes
10/18/2018 13:29,10/18/2018 13:30,0,24.197.119.21,100,69,1,10/18/2018 13:30,R_1M6Btxyb5sgCXy3,,,,,35.04649353,-81.98179626,anonymous,EN,,,,,1.365,1.365,6.905,1,,,,20,30,40,3.993,8.752,9.6,2,"4,7",0,28,4,3,0,5,0,,Correlation of athletic activity with purchase decision making,A26H5BHTMHJN20,intermediate03212016,0,spp,no
10/18/2018 13:27,10/18/2018 13:31,0,73.23.68.20,100,209,1,10/18/2018 13:31,R_XjoKQdk8SEzUG3f,,,,,26.67860413,-82.02539825,anonymous,EN,5.195,5.195,33.995,1,,,,,,,,100,120,140,3.349,26.442,26.422,9,,1,67,1,3,0,3,0,,To evaluate what prices come to mind in your first impulses.,A28VRECAUOO7U9,intermediate03212016,1,spp,yes
10/18/2018 13:29,10/18/2018 13:32,0,73.232.30.26,100,130,1,10/18/2018 13:32,R_3Hts3j9x6wqFkyl,,,,,29.62280273,-95.56780243,anonymous,EN,1.723,22.245,29.09,5,,,,,4,5,7,,,,8.293,20.76,20.774,6,,1,24,1,2,0,5,0,,To see if a timer will make me want to answer questions faster,A2ITWZEPLR27SK,intermediate03212016,1,ppm,yes
10/18/2018 13:28,10/18/2018 13:33,0,71.238.53.182,100,324,1,10/18/2018 13:33,R_2riOoH1niAkQ2Uo,,,,,44.01849365,-123.0998001,anonymous,EN,,,,,10.88,47.044,55.215,4,40,50,100,,,,35.202,35.202,35.332,1,,0,53,2,4,0,5,1,"Making sure the person taking the survey actually reads the instructions and directs him to click on an specified section or icon different than the normal ""next"" arrows.",Alcohol consumption and if I was paying attention to the written instructions. My level of concentration.,A22QRLCTWTKLG,intermediate03212016,1,ppm,no
10/18/2018 13:32,10/18/2018 13:34,0,172.243.30.88,100,142,1,10/18/2018 13:34,R_1IQz0fxROVcNAwS,,,,,27.97869873,-81.75640106,anonymous,EN,,,,,6.752,17.209,22.177,3,,,,49.99,69.99,89.99,23.148,23.148,23.176,1,,0,52,4,3,0,4,0,,What people are willing to pay for a printer.,A2B153AHPWHLH1,intermediate03212016,1,spp,no
10/18/2018 13:31,10/18/2018 13:35,0,76.195.237.92,100,260,1,10/18/2018 13:35,R_O0CHXqek6O6lQeR,,,,,41.94630432,-87.80609894,anonymous,EN,0.756,45.801,47.742,15,,,,,,,,30,40,75,13.199,13.199,13.216,1,,1,51,2,3,0,3,0,,To study gut reactions to pricing of printer products.,A1UZN21EAN1HZ4,intermediate03212016,1,spp,yes
10/18/2018 13:33,10/18/2018 13:36,0,161.6.6.1,100,184,1,10/18/2018 13:36,R_1DoHE91ebUKvP88,,,,,37.01739502,-86.45179749,anonymous,EN,,,,,1.931,47.369,54.874,4,50,55,60,,,,70.49,70.49,70.501,1,,1,31,7,3,0,6,0,,to see how willing we are to pay for things that performed faster,A1WQGOFWG8P6AQ,intermediate03212016,1,ppm,no
10/18/2018 13:35,10/18/2018 13:36,0,38.88.146.82,100,92,1,10/18/2018 13:36,R_3MGvHSN1avkFAsS,,,,,40.75169373,-73.97070313,anonymous,EN,4.072,4.072,19.941,1,,,,,,,,120,150,200,20.4,20.4,20.523,1,,1,27,6,3,0,5,0,,feeling rushed and how much you would pay for something,AJPBSLGH81A34,intermediate03212016,1,spp,yes
10/18/2018 13:35,10/18/2018 13:37,0,71.172.14.45,100,128,1,10/18/2018 13:37,R_soD1ukD5xZzyMmd,,,,,40.74819946,-74.04979706,anonymous,EN,,,,,7.517,14.111,16.715,4,,,,60,80,100,26.749,26.749,26.761,1,,1,20,2,4,0,3,0,,,A3MT5C4IUCUSG9,intermediate03212016,1,spp,no
10/18/2018 13:34,10/18/2018 13:37,0,69.132.113.255,100,207,1,10/18/2018 13:37,R_1jeT94VSCU7vgFd,,,,,35.31829834,-80.74759674,anonymous,EN,,,,,8.749,27.619,28.592,5,25,45,55,,,,27.624,27.624,27.674,1,,1,55,2,3,0,3,0,,how observant a person is,A2YUIY2NOSVUJ8,intermediate03212016,1,ppm,no
10/18/2018 13:36,10/18/2018 13:38,0,67.173.12.100,100,99,1,10/18/2018 13:38,R_1LZtf11heF9h01S,,,,,41.88049316,-87.68730164,anonymous,EN,1.644,1.644,9.506,1,,,,,50,52,58,,,,12.935,12.935,12.948,1,,0,33,4,3,0,5,0,,to see how people react with very little time to spare,A3BXTR9AI4WV96,intermediate03212016,1,ppm,yes
10/18/2018 13:37,10/18/2018 13:38,0,97.85.228.182,100,85,1,10/18/2018 13:38,R_1IA9OIhXsJmObq2,,,,,38.56669617,-90.6309967,anonymous,EN,13.958,25.655,29.333,4,,,,,20,30,50,,,,4.503,5.248,6.743,2,4,1,40,6,2,0,3,0,,How fast I respond,A2XDMUB6MB6E4B,intermediate03212016,0,ppm,yes
10/18/2018 13:37,10/18/2018 13:39,0,108.216.207.76,100,117,1,10/18/2018 13:39,R_1QgVLEX8YT2t6He,,,,,35.42100525,-97.56159973,anonymous,EN,4.202,15.657,16.147,8,,,,,,,,50,75,100,1.601,25.502,25.69,12,,1,47,2,3,0,5,0,,Consumerism,A1QZFHO2YRHATF,intermediate03212016,1,spp,yes
10/18/2018 13:37,10/18/2018 13:39,0,68.6.161.91,100,109,1,10/18/2018 13:39,R_29bqgEMQQVYEH4u,,,,,32.57530212,-117.0707016,anonymous,EN,,,,,2.786,13.507,23.649,3,100,130,160,,,,24.57,24.57,24.577,1,,1,28,2,4,0,3,0,,How much people are willing to pay for improved features.,A1FTGHYEU1T71Y,intermediate03212016,1,ppm,no
10/18/2018 13:41,10/18/2018 13:43,0,64.184.60.96,100,151,1,10/18/2018 13:43,R_QgjNg0QcLDSBPXP,,,,,40.57429504,-85.67410278,anonymous,EN,,,,,7.946,7.946,31.203,1,,,,75,90,115,24.677,24.677,24.694,1,,1,32,9,3,0,3,0,,To determine printer prices.,A1QSN30TDEIZ4Y,intermediate03212016,1,spp,no
10/18/2018 13:43,10/18/2018 13:45,0,67.161.81.229,100,104,1,10/18/2018 13:45,R_2BlcvE457jdTeTZ,,,,,48.74899292,-122.4887009,anonymous,EN,,,,,1.5,1.5,17.552,1,,,,250,275,350,39.489,39.489,39.51,1,,1,22,4,2,0,3,0,,preferences,A2K3J2IPWT7J9X,intermediate03212016,1,spp,no
10/18/2018 13:44,10/18/2018 13:46,0,47.149.85.21,100,79,1,10/18/2018 13:46,R_2SdaI3Dj2OY6CZO,,,,,33.521698,-117.1286011,anonymous,EN,1.274,27.036,29.268,6,,,,,,,,25,25,25,0,0,8.468,0,,1,27,5,4,0,4,0,,,A35O9FH67JXYNF,intermediate03212016,0,spp,yes
10/18/2018 13:45,10/18/2018 13:47,0,64.19.74.154,100,98,1,10/18/2018 13:47,R_1ItpzMqFQ2twWGU,,,,,43.9743042,-75.91220093,anonymous,EN,4.954,14.209,17.759,3,,,,,100,110,120,,,,15.906,15.906,15.919,1,,1,53,9,3,0,5,0,,To study how much people would pay for speed.,A1HDS5UR6TTFW6,intermediate03212016,1,ppm,yes
10/18/2018 13:46,10/18/2018 13:48,0,174.63.125.157,100,119,1,10/18/2018 13:48,R_erqi8BrX7qtaLcZ,,,,,42.38290405,-71.10279846,anonymous,EN,,,,,5.731,19.566,25.151,6,60,85,120,,,,9.651,25.23,25.256,6,,1,30,1,3,0,5,0,,Putting a price on speed and what consumer would actually pay,A1VGOC78WWD6P8,intermediate03212016,1,ppm,no
10/18/2018 13:48,10/18/2018 13:49,0,76.22.216.235,100,59,1,10/18/2018 13:49,R_21nZ7ushzZS8rCc,,,,,36.30540466,-86.60720062,anonymous,EN,1.928,1.928,9.798,1,,,,,50,100,150,,,,4.427,4.427,4.437,1,,1,27,3,3,0,5,0,,opinions on printers,A2YRYS17DU3A8R,intermediate03212016,1,ppm,yes
10/18/2018 13:48,10/18/2018 13:49,0,174.199.13.106,100,87,1,10/18/2018 13:49,R_0kp2fp8okGmIwh3,,,,,41.5401001,-72.81890106,anonymous,EN,3.454,14.661,17.329,3,,,,,60,75,100,,,,11.053,11.053,11.067,1,,1,35,9,3,0,6,0,,willingness to pay and performance,ALXPXFJ81RYE4,intermediate03212016,1,ppm,yes
10/18/2018 13:47,10/18/2018 13:50,0,99.63.203.174,100,166,1,10/18/2018 13:50,R_12MgT9BqugwLQUK,,,,,41.64039612,-88.06960297,anonymous,EN,,,,,9.127,23.092,25.94,3,50,80,100,,,,9.832,9.832,9.844,1,,1,39,6,4,0,4,0,,how much people are willing to spend on a product.,A3A84ZTVTML3SZ,intermediate03212016,1,ppm,no
10/18/2018 13:48,10/18/2018 13:50,0,69.143.82.233,100,139,1,10/18/2018 13:50,R_1E4D2lPAGqt6ZxT,,,,,39.21409607,-76.87879944,anonymous,EN,3.687,3.687,17.151,1,,,,,,,,100,100,100,8.422,8.422,8.433,1,,1,35,4,3,0,6,0,,"If the pressure of being timed affects your decisions or not
",A3L8C3IF955Z65,intermediate03212016,1,spp,yes
10/18/2018 13:50,10/18/2018 13:51,0,12.147.140.123,100,72,1,10/18/2018 13:51,R_2aWfLJj4K3FhQKU,,,,,35.16630554,-101.8868027,anonymous,EN,,,,,3.358,9.947,13.562,3,100,110,120,,,,14.968,14.968,14.975,1,,1,45,9,3,0,7,0,,Uncertain,A1LJ4WYGNSSQPQ,intermediate03212016,1,ppm,no
10/18/2018 13:49,10/18/2018 13:52,0,100.37.57.182,100,134,1,10/18/2018 13:52,R_2cB1IZbQJHJHFDf,,,,,40.54570007,-74.17919922,anonymous,EN,7.229,16.657,21.989,3,,,,,,,,89,99,125,23.128,23.128,23.155,1,,1,63,9,3,0,5,0,,Guessing under pressure,A2LEIRF6P7JRJU,intermediate03212016,1,spp,yes
10/18/2018 13:49,10/18/2018 13:52,0,75.53.177.68,100,166,1,10/18/2018 13:52,R_3egDCpRAMG0GJGs,,,,,37.67170715,-120.9481964,anonymous,EN,,,,,4.251,22.741,27.827,5,,,,150,225,300,23.948,23.948,23.955,1,,1,60,9,2,0,5,0,,Establishing prices of printers depending on printing speed by how much I would pay ,A36ADZHZFFDEQA,intermediate03212016,1,spp,no
10/18/2018 13:50,10/18/2018 13:52,0,108.234.49.65,100,95,1,10/18/2018 13:52,R_1OiyXO65PvUFVOe,,,,,36.21420288,-81.66600037,anonymous,EN,3.275,3.275,18.481,1,,,,,,,,60,50,30,16.756,16.756,16.767,1,,0,42,9,3,0,3,0,,no idea,A2NS7SNKFJ3K18,intermediate03212016,1,spp,yes
10/18/2018 13:50,10/18/2018 13:52,0,72.193.108.143,100,153,1,10/18/2018 13:52,R_3JIW6VJU503IkQ1,,,,,35.98779297,-115.1166992,anonymous,EN,,,,,2.429,8.539,16.268,3,30,45,70,,,,4.028,37.358,37.393,2,,1,36,2,2,0,5,1,"Age, Sex, Education level, Race",How much people willing to spend on a printer?,A19JV3H2DUH3BU,intermediate03212016,1,ppm,no
10/18/2018 13:50,10/18/2018 13:52,0,72.220.126.121,100,141,1,10/18/2018 13:52,R_1IrZok1CzdYf6Ui,,,,,32.57530212,-117.0707016,anonymous,EN,9.551,15.42,18.616,6,,,,,200,250,300,,,,1.178,34.923,34.952,8,,1,28,5,4,0,2,0,,Price of printers,AOWSW9YS0OHX3,intermediate03212016,1,ppm,yes
10/18/2018 13:52,10/18/2018 13:54,0,66.85.18.186,100,135,1,10/18/2018 13:54,R_eJRvMK0Gntg5p8l,,,,,40.55409241,-111.9539032,anonymous,EN,1.667,1.667,26.943,1,,,,,150,125,100,,,,18.132,21.285,21.293,3,,1,32,6,4,0,5,0,,To determine quick thinking skills on price,ANWZNFVKMMUDM,intermediate03212016,1,ppm,yes
10/18/2018 13:53,10/18/2018 13:55,0,73.42.210.200,100,119,1,10/18/2018 13:55,R_DSPoHUVGutDsqHv,,,,,47.61560059,-117.3621979,anonymous,EN,,,,,7.541,18.866,22.65,3,,,,30,50,70,24.82,24.82,24.848,1,,1,32,7,1,0,5,0,,How much people would be willing to pay for something,A3R3R2I6QCKRLY,intermediate03212016,1,spp,no
10/18/2018 13:54,10/18/2018 13:55,0,64.121.218.157,100,77,1,10/18/2018 13:55,R_3GwxpKJtxhFUkRo,,,,,40.69569397,-75.28649902,anonymous,EN,,,,,3.702,3.702,12.257,1,150,200,250,,,,4.88,4.88,8.982,1,10,0,34,1,3,0,5,0,,i have no idea,AJZ2ADJ4NG98R,intermediate03212016,0,ppm,no
10/18/2018 13:54,10/18/2018 13:56,0,216.82.131.158,100,149,1,10/18/2018 13:56,R_2S32lbSFSomgO7r,,,,,29.35090637,-98.11299896,anonymous,EN,35.764,35.764,40.334,1,,,,,,,,100,80,60,23.549,35.589,35.613,3,,1,49,5,3,0,4,0,,I am not sure. ,A1UCM4T7TZDUAO,intermediate03212016,1,spp,yes
10/18/2018 13:51,10/18/2018 13:56,0,69.141.55.172,100,350,1,10/18/2018 13:57,R_Aca88D8iY9Z6lHz,,,,,40.55599976,-74.28450012,anonymous,EN,,,,,3.168,131.366,134.024,5,,,,55,35,25,19.418,19.418,19.45,1,,1,33,9,"1,4",0,3,0,,"I think the purpose of this study was to get different people's opinions about how they would choose a certain product and how much they would be willing to pay for it. Also, how their answers reflect their choices.",AJ72CVGARY2SZ,intermediate03212016,1,spp,no
10/18/2018 13:54,10/18/2018 13:57,0,99.42.144.108,100,134,1,10/18/2018 13:57,R_33DeMYToYxEZoWS,,,,,29.99749756,-90.21459961,anonymous,EN,4.406,4.406,11.493,1,,,,,20,20,20,,,,22.012,22.012,22.022,1,,1,28,7,3,0,5,1,"The wording of the attention check paragraph was familiar, but I have never clicked on the title before to advance the page.",I'm really not sure.,A2EH6GXGWWT5UD,intermediate03212016,1,ppm,yes
10/18/2018 13:55,10/18/2018 13:57,0,67.186.11.212,100,70,1,10/18/2018 13:57,R_0ApqK6rfwaPS6at,,,,,40.81550598,-79.51069641,anonymous,EN,1.716,1.716,10.965,1,,,,,,,,55,70,80,6.168,6.168,6.175,1,,0,34,8,3,0,6,0,,To determine how accurate people are under extreme duress,A14VY6QXKBLC0D,intermediate03212016,1,spp,yes
10/18/2018 13:56,10/18/2018 13:57,0,73.148.26.3,100,71,1,10/18/2018 13:57,R_27DbLO38NF5mUem,,,,,37.38250732,-79.2181015,anonymous,EN,,,,,0.963,11.455,14.276,6,,,,150,200,250,12.559,13.767,13.808,4,,1,35,3,3,0,5,0,,,A3TBWEJF6N7494,intermediate03212016,1,spp,no
10/18/2018 13:57,10/18/2018 13:59,0,184.101.46.47,100,154,1,10/18/2018 13:59,R_3oL3jAGr535XCac,,,,,33.38510132,-111.8723984,anonymous,EN,,,,,1.512,1.512,14.679,1,75,90,110,,,,1.329,7.494,8.64,5,"4,7,9",1,33,8,4,0,5,1,"The first question asking one thing in the paragraph presented but provided another second set of multiple choice questions to choose from below it, to test if the participant is paying attention to instruction. I do not believe that I answered the first question correctly.",To test ability to follow instruction and patience.,AIKJ2HWS5JOB2,intermediate03212016,0,ppm,no
10/18/2018 13:58,10/18/2018 14:00,0,38.122.253.234,100,85,1,10/18/2018 14:00,R_3EySldNvAkEXzVg,,,,,42.36109924,-71.06819916,anonymous,EN,,,,,4.8,12.824,15.192,3,,,,100,125,150,13.536,13.536,13.549,1,,0,41,9,3,0,5,0,,to study product preferences,A1H6J4S63FQVWF,intermediate03212016,1,spp,no
10/18/2018 13:59,10/18/2018 14:00,0,74.215.233.29,100,94,1,10/18/2018 14:00,R_3GczK7s2lbRheTW,,,,,39.15240479,-84.59670258,anonymous,EN,2.356,2.356,19.348,1,,,,,150,160,200,,,,15.378,15.378,15.396,1,,1,42,4,1,0,5,0,,perception,A3RUUCI6HGJKNW,intermediate03212016,1,ppm,yes
10/18/2018 14:00,10/18/2018 14:01,0,69.125.99.29,100,67,1,10/18/2018 14:01,R_3n76FI9a32KhqA9,,,,,40.80639648,-72.8565979,anonymous,EN,,,,,7.118,11.341,12.447,3,100,200,300,,,,1.445,17.983,18,3,,0,29,6,1,0,5,0,,not sure,A2XYFDID4I2M7A,intermediate03212016,1,ppm,no
10/18/2018 13:59,10/18/2018 14:01,0,72.130.229.194,100,108,1,10/18/2018 14:01,R_A5Vv2MvmYEeNpYt,,,,,19.70249939,-155.0939026,anonymous,EN,1.85,16.172,18.38,3,,,,,,,,40,50,70,18.792,18.792,18.805,1,,0,29,3,3,0,3,0,,To see how well people pay attention,A1940HXCOGYQ33,intermediate03212016,1,spp,yes
10/18/2018 14:00,10/18/2018 14:02,0,71.185.235.43,100,150,1,10/18/2018 14:02,R_12Sbr41PMYSJEWQ,,,,,40.09779358,-75.63980103,anonymous,EN,,,,,1.761,15.025,15.233,5,50,60,100,,,,13.14,13.14,13.15,1,,0,33,9,3,0,3,0,,to gather information from a range of people,A2DDRBLUG7K91N,intermediate03212016,1,ppm,no
10/18/2018 14:02,10/18/2018 14:04,0,165.214.12.80,100,127,1,10/18/2018 14:04,R_1pAMBFsbHjHti6x,,,,,32.77870178,-96.82170105,anonymous,EN,,,,,6.077,6.077,27.147,1,,,,200,215,220,10.442,10.442,10.463,1,,1,30,7,"3,5",0,3,1,I participated in one that gave details about printers and pictures,preference ,A1X3WTP37TC4UA,intermediate03212016,1,spp,no
10/18/2018 14:02,10/18/2018 14:04,0,73.23.241.14,100,98,1,10/18/2018 14:04,R_2w5Fc3MjfLB5kXF,,,,,26.25340271,-81.76439667,anonymous,EN,2.033,9.382,12.329,3,,,,,,,,50,52,55,19.061,19.061,19.094,1,,1,35,7,3,0,3,0,,Unsure,A17Q36EOYFCKYQ,intermediate03212016,1,spp,yes
10/18/2018 14:02,10/18/2018 14:04,0,76.189.131.161,100,116,1,10/18/2018 14:04,R_2TB6qzUImJ0Ytu7,,,,,41.16490173,-81.23370361,anonymous,EN,2.027,14.22,18.545,3,,,,,,,,200,300,350,26.456,26.456,26.467,1,,1,61,9,3,0,2,0,,Not sure,A12YGHUPJN155L,intermediate03212016,1,spp,yes
10/18/2018 14:04,10/18/2018 14:07,0,96.8.179.165,100,172,1,10/18/2018 14:07,R_6RLbAEVBn56eJ4B,,,,,29.89309692,-98.68569946,anonymous,EN,,,,,7.928,17.559,21.96,3,60,75,100,,,,48.442,48.442,48.454,1,,1,39,9,2,0,5,0,,About how people make decisions.,A1W6RQ0SUWSYCT,intermediate03212016,1,ppm,no
10/18/2018 14:05,10/18/2018 14:07,0,77.111.246.135,100,132,1,10/18/2018 14:07,R_3qNHfZFtm5QLGxz,,,,,47,8,anonymous,EN,6.843,26.139,30.427,3,,,,,50,75,150,,,,14.07,14.07,14.077,1,,1,45,9,3,0,3,0,,Printer price evaluation?,A2WFH399O0W7P0,intermediate03212016,1,ppm,yes
10/18/2018 14:06,10/18/2018 14:09,0,162.232.0.248,100,210,1,10/18/2018 14:09,R_1gOsoKxTQlPCbvg,,,,,32.34700012,-89.46720123,anonymous,EN,,,,,2.042,25.902,31.959,2,,,,50,75,100,14.356,14.356,14.37,1,,0,35,1,3,0,5,1,I've seen many surveys that have involved the same type of questions that were in this study.,To see how people respond to certain situations,A3MZE4FJ658B79,intermediate03212016,1,spp,no
10/18/2018 14:07,10/18/2018 14:10,0,216.159.104.226,100,145,1,10/18/2018 14:10,R_2bUEkY5FmgbEfMg,,,,,41.63549805,-91.50160217,anonymous,EN,7.332,27.636,38.977,3,,,,,,,,20,50,70,13.668,13.668,13.676,1,,0,33,9,3,0,5,0,,To determine how distracted people get when completing a task.,A28IOEYQD9S3UI,intermediate03212016,1,spp,yes
10/18/2018 14:07,10/18/2018 14:11,0,69.42.250.118,100,207,1,10/18/2018 14:11,R_1g5UGYRVvwCKiOi,,,,,45.59210205,-95.91719818,anonymous,EN,,,,,12.633,38.502,48.764,2,60,70,85,,,,22.268,22.268,22.339,1,,0,29,1,3,0,4,0,,No idea.,AFLIO4KQS4STT,intermediate03212016,1,ppm,no
10/18/2018 14:10,10/18/2018 14:11,0,184.91.85.72,100,83,1,10/18/2018 14:11,R_21vJMPeL1XAlOqD,,,,,28.37739563,-81.188797,anonymous,EN,,,,,10.685,20.416,24.682,3,10,15,30,,,,5.585,5.585,6.492,1,7,1,39,3,4,0,5,0,,to know more about people,A2P7D63FH787BA,intermediate03212016,0,ppm,no
10/18/2018 14:11,10/18/2018 14:12,0,73.11.171.41,100,53,1,10/18/2018 14:12,R_2ysmiY494tDQabb,,,,,47.90170288,-122.2472,anonymous,EN,4.066,6.768,7.352,4,,,,,,,,1,1,1,4.448,4.448,4.456,1,,0,27,5,3,0,3,0,,,A2ID4B3JMUWAP7,intermediate03212016,1,spp,yes
10/18/2018 14:11,10/18/2018 14:12,0,12.40.206.6,100,103,1,10/18/2018 14:12,R_2ZKO5zJKj5Bhh7a,,,,,42.64419556,-82.89849854,anonymous,EN,,,,,8.362,15.24,17.177,3,,,,50,70,100,17.763,17.763,17.775,1,,0,32,4,3,0,4,0,,To gauge how much printer speed matters to us when making a purchase.,A3CMOHJ8HNNDPL,intermediate03212016,1,spp,no
