StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,donate,gender,age,fam,fam.open,purpose,PROLIFIC_PID,spacing,labels
2/27/2020 0:50,2/27/2020 0:52,4,86.13.79.13,100,147,1,3/2/2020 1:47,R_e8oFk1Ejb0RnrDL,,,,,51.1499939,-1.699996948,anonymous,EN,1,1,47,0,,To look at an individuals rationale for donating to charities based on the percentage of the donation that the charity acutally receives,5e0d1e498d257b4b608b9889,accel,yes
2/27/2020 0:50,2/27/2020 0:53,4,90.203.211.252,100,144,1,3/2/2020 1:47,R_ezza2kGe4deB4jz,,,,,51.50880432,-0.12600708,anonymous,EN,2,0,24,0,,To see whether or not people would choose to keep the money for themselves or donate to charity,5d543a872dc2d90016c1e427,decel,no
2/27/2020 0:52,2/27/2020 0:53,4,80.192.128.149,100,54,1,3/2/2020 1:47,R_8CTCid6j7NUbLoh,,,,,51.3289032,-2.869094849,anonymous,EN,2,0,27,0,,To determine whether the overhead costs of a charity affects donations,5cabd60c4311a70001cfcc14,decel,yes
2/27/2020 0:52,2/27/2020 0:53,4,90.216.47.233,100,57,1,3/2/2020 1:47,R_ewDXAzq9kz7Y2BT,,,,,53.99079895,-1.53729248,anonymous,EN,2,0,39,0,,generosity,5921b3f32b529b00013f32e1,decel,yes
2/27/2020 0:50,2/27/2020 0:53,4,86.181.13.219,100,168,1,3/2/2020 1:47,R_0839VVkYYooCem9,,,,,55.86210632,-4.031204224,anonymous,EN,1,1,39,0,,Not sure,57acee52bfa77b0001bf31d4,decel,yes
2/27/2020 0:51,2/27/2020 0:53,4,95.149.202.33,100,89,1,3/2/2020 1:47,R_81T2Vl6LCUnTgVv,,,,,54.76989746,-1.559005737,anonymous,EN,2,1,26,0,,To see if the amount the charity receives effects decision to donate,5a5a6ed7f6c517000195029e,accel,yes
2/27/2020 0:49,2/27/2020 0:53,4,165.225.80.238,100,213,1,3/2/2020 1:47,R_eG06HcXR82EUKOh,,,,,51.50900269,-0.188201904,anonymous,EN,2,1,31,0,,To see if information provided could sway decisions which it did in this case I would usually always donate to charity however in this case there were a lot of overheads the money went to which I didn't agree with and also the cause itself and so I changed my mind although I feel terribly guilty about it now,5e0fcb610db8926d8585a1d0,accel,no
2/27/2020 0:48,2/27/2020 0:53,4,89.240.139.171,100,263,1,3/2/2020 1:47,R_d4D82gKR3jV16ux,,,,,50.73739624,-3.470794678,anonymous,EN,2,1,48,0,,To see peoples attitudes after giving them information on the % of how charities use their money,5ac888369534ba0001c763e1,accel,no
2/27/2020 0:51,2/27/2020 0:53,4,90.246.251.171,100,138,1,3/2/2020 1:47,R_cHKGq6oxkzQvAEZ,,,,,52.67370605,-2.031295776,anonymous,EN,2,0,27,0,,To determine whether a charity's program percentage affected people's perception of its worthiness?,5dcf1031b039ab061db5243e,decel,yes
2/27/2020 0:51,2/27/2020 0:53,4,76.204.182.106,100,113,1,3/2/2020 1:47,R_5AdQtGVkIL3cLxX,,,,,32.7203064,-117.1551971,anonymous,EN,2,0,34,0,,Maybe to see how the high percentage would influence my decision to donate.,5dadfba804a8070016d5dc68,decel,no
2/27/2020 0:51,2/27/2020 0:53,4,31.127.21.109,100,119,1,3/2/2020 1:47,R_d4mupOtQBN6M0Rf,,,,,51.37379456,0.49130249,anonymous,EN,2,0,19,0,,whether the amount that actually goes to charity matters,5c66bbd0d0fb37000172fdfe,decel,no
2/27/2020 0:50,2/27/2020 0:53,4,5.81.66.77,100,169,1,3/2/2020 1:47,R_dcZhKKkvXPf7eBv,,,,,55.58070374,-2.412704468,anonymous,EN,2,0,47,0,,"Not sure. But I would keep the money and donate it to the charity who use. Higher percentage for the actual charity work, not overheads",5c94e72728920c0001b56732,decel,no
2/27/2020 0:48,2/27/2020 0:53,4,109.147.48.192,100,285,1,3/2/2020 1:47,R_3aShUi4Qe5Ld7ql,,,,,52.33450317,1.486694336,anonymous,EN,1,0,57,1,I have a vague idea that a similar prolific survey was run in the past.,To see if the chance of a personal gain of £10 outweighed the charitable instinct.,5b61dc6656c05f00018c7968,accel,yes
2/27/2020 0:50,2/27/2020 0:53,4,150.143.46.3,100,162,1,3/2/2020 1:47,R_6WHpvvz89XqfEdn,,,,,53.64970398,-1.260299683,anonymous,EN,2,1,33,0,,Find out whether spending on overheads affects peoples willingness to donate,5beb266167c3f40001e4c016,decel,yes
2/27/2020 0:53,2/27/2020 0:54,4,84.92.27.17,100,58,1,3/2/2020 1:47,R_09fa9q8GZTE7EYl,,,,,51.67019653,-3.206802368,anonymous,EN,2,1,47,0,,Thinking,5c8659d49a306000016f7c4c,decel,yes
2/27/2020 0:48,2/27/2020 0:54,4,86.180.178.41,100,349,1,3/2/2020 1:47,R_aXInIdgxk6J5mxD,,,,,52.11250305,-1.052703857,anonymous,EN,2,0,22,0,,"I think the purpose of the study, was to test how responses varied in participants when they had the option to donate to different charities. I imagine the hypothesis was that, in charities where more of the money is received by the charity and not lost in overhead costs, the more likely they are to donate that money.",5e4a612262cbb54bb6d285bf,decel,yes
2/27/2020 0:49,2/27/2020 0:54,4,82.9.184.138,100,261,1,3/2/2020 1:47,R_brNyIfYN64jTEGx,,,,,51.44250488,-0.926696777,anonymous,EN,1,1,44,0,,I think to make aware of the charity and how it works as most of them don't know.,5dd5494e7aa0d64ff8c05840,decel,yes
2/27/2020 0:51,2/27/2020 0:54,4,80.47.249.255,100,181,1,3/2/2020 1:47,R_agDyQe6GKzM5HpP,,,,,53.87390137,-3.022399902,anonymous,EN,1,1,62,0,,To see if people believe enough in the Charity to donate money.,597cdb8ffa99240001dec26e,accel,yes
2/27/2020 0:51,2/27/2020 0:54,4,146.198.211.201,100,150,1,3/2/2020 1:47,R_6m28cQRaM15uTbv,,,,,52.93589783,-3.057403564,anonymous,EN,2,0,58,0,,unknown,59d8c480b656e70001226266,decel,no
2/27/2020 0:52,2/27/2020 0:54,4,213.205.240.90,100,110,1,3/2/2020 1:47,R_dpbElYwzaNVrj8h,,,,,51.56460571,0.089797974,anonymous,EN,2,0,19,0,,to see if people would donate,5e1752b587b37c0605b26aca,accel,no
2/27/2020 0:52,2/27/2020 0:54,4,90.253.40.107,100,83,1,3/2/2020 1:47,R_1M93aU4Ax9raicR,,,,,55.86700439,-4.305603027,anonymous,EN,2,1,37,0,,Not sure,5c62cc1dfe31cc0001d0e8c3,accel,yes
2/27/2020 0:50,2/27/2020 0:54,4,90.215.40.159,100,213,1,3/2/2020 1:47,R_0SXMSlBTXuSchlb,,,,,51.6309967,-3.477401733,anonymous,EN,1,1,37,0,,To look at whether I would donate to a charity depending on how much of the donation goes to the actual cause,5cf4949170036500157cd383,accel,yes
2/27/2020 0:51,2/27/2020 0:54,4,129.11.247.216,100,173,1,3/2/2020 1:47,R_1X0ekum5AuzQEgl,,,,,53.79649353,-1.547805786,anonymous,EN,2,1,40,0,,test peoples moroaes when choosing to donate to charities,5be2da8c25157c000118ee30,decel,yes
2/27/2020 0:52,2/27/2020 0:54,4,81.155.164.140,100,116,1,3/2/2020 1:47,R_5goQtTz9FTBbejX,,,,,54.40040588,-5.888000488,anonymous,EN,2,1,47,0,,to evaluate generosity,5dee651e58776a51569d31f3,accel,no
2/27/2020 0:49,2/27/2020 0:54,4,92.18.70.21,100,270,1,3/2/2020 1:47,R_0N791743LHQONLL,,,,,51.38200378,-0.150604248,anonymous,EN,1,0,43,0,,Perceived worthiness of charities,5d1a69d8f97a18001977e0d7,accel,no
2/27/2020 0:53,2/27/2020 0:54,4,129.11.244.114,100,89,1,3/2/2020 1:47,R_2ccwJS64d8f513v,,,,,53.7881012,-1.600799561,anonymous,EN,2,1,28,0,,To find out how we think and what means more to us,579fb449275be6000135b03e,accel,yes
2/27/2020 0:51,2/27/2020 0:54,4,82.43.98.242,100,200,1,3/2/2020 1:47,R_3y0zKVGN46E9Rl3,,,,,52.39990234,-1.934906006,anonymous,EN,2,1,45,0,,Not sure see if people are willing to donate to charity but I think people are not interested in geographical More the animal and age related charities,5d6a3ac866c3d3001513754f,decel,yes
2/27/2020 0:51,2/27/2020 0:54,4,87.115.29.161,100,188,1,3/2/2020 1:47,R_eFp9MM4Dv9JbtfT,,,,,52.6499939,-3.133300781,anonymous,EN,2,1,28,0,,Too see if we would donate even though there was a chance we could keep the money ourselves if we are chosen.,5e1827c9ba913210a52c61f9,accel,no
2/27/2020 0:51,2/27/2020 0:54,4,90.241.108.160,100,206,1,3/2/2020 1:47,R_77mUijbsafBljhP,,,,,55.86489868,-4.311004639,anonymous,EN,2,0,67,0,,Establish viability of charities usurping govt resposibilities.,5be6ef463b047e0001a38a8a,accel,no
2/27/2020 0:52,2/27/2020 0:54,4,84.9.70.244,100,142,1,3/2/2020 1:47,R_cAyqyKoRrrDqkBv,,,,,51.34669495,-2.691192627,anonymous,EN,2,0,49,0,,To see uf people would keep the money or not,5c8d54a5aef068001661aa35,accel,no
2/27/2020 0:53,2/27/2020 0:54,4,82.132.235.43,100,114,1,3/2/2020 1:47,R_cuvb6BGQ4EhGgVn,,,,,51.49639893,-0.122406006,anonymous,EN,2,1,34,0,,To see if people are willing to give money to charity or keep money for themselves even if it wasn't there's to start with,5d6916824c93d00018bf3d73,decel,yes
2/27/2020 0:52,2/27/2020 0:55,4,194.168.148.250,100,157,1,3/2/2020 1:47,R_cSUKNqvhiWNRydf,,,,,53.83180237,-1.535797119,anonymous,EN,1,0,27,0,,To gauge peoples opinions on whether they would donate £10 based on the charities mission and their operation costs to donation ratio,5d14f846fdfbed0001af2673,decel,no
2/27/2020 0:52,2/27/2020 0:55,4,88.105.135.151,100,165,1,3/2/2020 1:47,R_8k6S0TZ7sZONM6V,,,,,52.74630737,-1.473205566,anonymous,EN,2,0,32,0,,maybe to see how selfish people are,5973751522e11b0001f3edf3,decel,no
2/27/2020 0:52,2/27/2020 0:55,4,90.255.80.248,100,145,1,3/2/2020 1:47,R_cBHSqynd9DpUCUd,,,,,50.87420654,-2.964294434,anonymous,EN,1,1,30,0,,See how charitable people are,5c37cc733acfeb000154bd6b,accel,yes
2/27/2020 0:52,2/27/2020 0:55,4,92.14.87.87,100,133,1,3/2/2020 1:47,R_5v9tgvIVhlIlH01,,,,,51.39259338,1.404602051,anonymous,EN,1,1,48,0,,To see if people given the choice would donate to a worthy project or just still decide to keep the money for themselves.,5e2c2d3a8800e72590334bdb,accel,no
2/27/2020 0:53,2/27/2020 0:55,4,90.208.75.159,100,128,1,3/2/2020 1:47,R_cUNV8UugYyLhnXn,,,,,54.5579071,-1.32800293,anonymous,EN,2,1,54,0,,Not sure,599e858389de5b00011193c5,accel,no
2/27/2020 0:53,2/27/2020 0:55,4,94.173.241.254,100,98,1,3/2/2020 1:47,R_e8ztjFK7ryMJLiR,,,,,55.95100403,-3.19720459,anonymous,EN,1,1,37,0,,ethical choices,5dc9e1a93f04557018672016,accel,yes
2/27/2020 0:53,2/27/2020 0:55,4,176.248.94.63,100,131,1,3/2/2020 1:47,R_5hzhju2yKcmxfX7,,,,,52.0493927,-0.791900635,anonymous,EN,2,1,26,1,I have seen this exact survey content before. Although for a different type of charity,"To see if people would donate if given free money, when it came to seeing what actually went to the charity and what didn’t",5d07d527eea5af0001fcc648,accel,no
2/27/2020 0:52,2/27/2020 0:55,4,150.237.170.55,100,160,1,3/2/2020 1:47,R_1yHPKtVaivyFCAt,,,,,53.80059814,-0.369598389,anonymous,EN,2,1,38,0,,to see if i was generous to the charity,5d551c8c47bc73001950af8f,decel,no
2/27/2020 0:53,2/27/2020 0:55,4,87.115.254.238,100,123,1,3/2/2020 1:47,R_ey2hqZUO3VCh49L,,,,,51.56669617,-1.198501587,anonymous,EN,2,1,25,0,,To see if you were more likely to choose to donate with more information about the charity,5aeacdc026e9c60001fbcfef,decel,yes
2/27/2020 0:52,2/27/2020 0:55,4,86.160.178.2,100,161,1,3/2/2020 1:47,R_e9ENw9rujAZCY8B,,,,,52.40530396,0.221893311,anonymous,EN,1,1,41,0,,To discover if people would donate or keep the money and if the percentage makes a difference to people’s views,5a42bf437aebf700011530ca,decel,no
2/27/2020 0:53,2/27/2020 0:55,4,2.26.213.73,100,117,1,3/2/2020 1:47,R_agyNz41fJm9PrHn,,,,,51.14100647,0.823806763,anonymous,EN,2,0,45,0,,Whether people are selfish and the effect of high overheads on the perception of charities,5d2c69e1791add00017177a5,accel,no
2/27/2020 0:53,2/27/2020 0:55,4,94.4.77.108,100,109,1,3/2/2020 1:47,R_79frTnBRatfKJSZ,,,,,52.48750305,-2.047195435,anonymous,EN,2,1,36,0,,thoughts on giving to charity,57b6dfafe2d5a60001099543,accel,yes
2/27/2020 0:52,2/27/2020 0:55,4,2.122.242.203,100,195,1,3/2/2020 1:47,R_3IP39KQaoM5HZJj,,,,,51.53529358,-0.665802002,anonymous,EN,2,0,36,0,,To see how the possibility of keeping the money alters the proportion of donations,5a2039a57b108200011e0341,accel,yes
2/27/2020 0:53,2/27/2020 0:55,4,86.27.69.188,100,164,1,3/2/2020 1:47,R_9yt2otPNHgLVHbD,,,,,54.54260254,-0.981399536,anonymous,EN,1,0,33,0,,evaluate peoples willingness to give to charity,5c40ff47e143690001c4f7ed,decel,no
2/27/2020 0:54,2/27/2020 0:56,4,88.202.135.13,100,92,1,3/2/2020 1:47,R_6Pz4FgpHI3b8xwh,,,,,51.31950378,-1.414596558,anonymous,EN,2,1,42,0,,rating of the charity and the amount donated?,5c5f5235034e280001645d73,decel,yes
2/27/2020 0:54,2/27/2020 0:56,4,90.218.31.36,100,101,1,3/2/2020 1:47,R_9tOBtK4Q9cCpNZ3,,,,,53.81089783,-1.636993408,anonymous,EN,2,1,23,0,,To see how people thought about charities based on information not usually available to them,5c867a35b5bfcb00115af368,decel,no
2/27/2020 0:54,2/27/2020 0:56,4,82.132.221.98,100,88,1,3/2/2020 1:47,R_0xgQSveW7Uu0tIF,,,,,51.49639893,-0.122406006,anonymous,EN,2,1,22,0,,To see if people would keep or give money when charity is involved,5c37a9becae26e0001321e7c,accel,no
2/27/2020 0:54,2/27/2020 0:56,4,151.225.248.24,100,117,1,3/2/2020 1:47,R_dhh9qNxxqYz45tX,,,,,52.39179993,-2.118804932,anonymous,EN,1,1,31,0,,no idea,5e1471b5a99550a8a867bfb4,accel,yes
2/27/2020 0:50,2/27/2020 0:56,4,195.26.39.231,100,342,1,3/2/2020 1:47,R_baA9Ob8sAQQzrZb,,,,,51.7059021,0.029693604,anonymous,EN,1,0,30,0,,"To see the mindset of people, not only in generosity but gambling",5c8a4ed8a777e80001690178,decel,no
2/27/2020 0:55,2/27/2020 0:56,4,80.42.73.24,100,63,1,3/2/2020 1:47,R_79S3YeOU2dToTit,,,,,50.83880615,-0.776992798,anonymous,EN,2,0,20,0,,To see what purpose is needed for us to donate to a charity,5a9fa90f873cda00010d29d8,decel,no
2/27/2020 0:53,2/27/2020 0:56,4,146.90.148.185,100,151,1,3/2/2020 1:47,R_4ZxxjUN4ulv4FPT,,,,,52.62519836,1.222396851,anonymous,EN,2,0,42,0,,To see peoples perceptions on whether the percentage a charity takes from donations affects whether they donate money or not.,5b5ecd4b7757ed000198d434,decel,no
2/27/2020 0:47,2/27/2020 0:56,4,86.132.128.76,100,520,1,3/2/2020 1:47,R_9Er989XEu32d5gp,,,,,50.51060486,-4.314605713,anonymous,EN,2,0,24,0,,To show people that not all the money you donate goes towards what you want it too. Also to see if people with keep the £10 or donate.,5abc11e6e1099600016a3097,decel,yes
2/27/2020 0:55,2/27/2020 0:56,4,194.66.201.10,100,64,1,3/2/2020 1:47,R_0riaa1hucGcDDFj,,,,,51.08700562,-1.309402466,anonymous,EN,2,0,19,0,,To see what influences people's decisions,5c56cf49a35f38000169f681,accel,no
2/27/2020 0:54,2/27/2020 0:56,4,213.205.194.252,100,120,1,3/2/2020 1:47,R_6L6ePHDJSbsGIh7,,,,,50.91690063,-1.42199707,anonymous,EN,2,1,25,0,,To test generosity of the public,5c8bcb0b0e37fb0010006f93,accel,yes
2/27/2020 0:53,2/27/2020 0:56,4,80.189.140.35,100,158,1,3/2/2020 1:47,R_6QYYLv7J6vLzoax,,,,,51.58340454,-0.075500488,anonymous,EN,2,0,51,0,,To find out whether people are more likely to give to a charity that works a higher proportion of donations on its cause.,5bc08c345e8a950001892156,decel,yes
2/27/2020 0:51,2/27/2020 0:56,4,188.222.26.97,100,335,1,3/2/2020 1:47,R_dn87VqVulHKny9D,,,,,51.4506073,0.147506714,anonymous,EN,2,0,55,0,,"Perception and evaluation of charities. However, administration wastage is only one of the things to look at when a charity comes with their good news story of how they are changing the world. Even if the administration expense is kept low, many of the programs championed are themselves extremely wasteful and often counter productive or ideologically motivated. Just because they have a do-gooding name does not mean that they actually ARE doing good work.",5a75a77817ef3500016ffd06,accel,no
2/27/2020 0:50,2/27/2020 0:56,4,213.205.240.246,100,362,1,3/2/2020 1:47,R_3dTAquiLYpfvai9,,,,,51.56889343,0.007995605,anonymous,EN,1,0,39,0,,I felt the survey highlights the personal contribution of money to charities against the urges to hold onto the money for yourself,55b17aaefdf99b5daa094696,decel,yes
2/27/2020 0:54,2/27/2020 0:56,4,92.232.10.81,100,115,1,3/2/2020 1:47,R_1IlgscZi2LnbKqF,,,,,53.33760071,-1.477096558,anonymous,EN,1,1,27,0,,,561fb820ed6e5a000fc7ec68,decel,yes
2/27/2020 0:54,2/27/2020 0:56,4,87.80.59.64,100,121,1,3/2/2020 1:47,R_1Uel48aqAgupWst,,,,,52.17520142,-2.202804565,anonymous,EN,2,1,36,0,,To see if people would donate or keep the £10,5e1cc37a173db405a7a33774,decel,no
2/27/2020 0:53,2/27/2020 0:56,4,129.11.77.203,100,213,1,3/2/2020 1:47,R_9ZHs9LShIfQucQJ,,,,,53.7881012,-1.600799561,anonymous,EN,2,1,49,0,,Attitude to overheads,5c9224087a7067000190b119,decel,no
2/27/2020 0:55,2/27/2020 0:56,4,213.205.194.63,100,107,1,3/2/2020 1:47,R_9pdXXaja8c8NGYZ,,,,,50.915802,-1.360107422,anonymous,EN,2,0,33,0,,,5dbc435b78b8d81ec088fb40,accel,yes
2/27/2020 0:48,2/27/2020 0:56,4,86.182.232.125,100,474,1,3/2/2020 1:47,R_5uQbObGEhvqtoCV,,,,,51.81260681,-0.199295044,anonymous,EN,2,0,31,0,,To see where the cut off is for what people think is reasonable charity admin costs compared to other charities and in general...,57160a57cd6ea20011dae249,accel,yes
2/27/2020 0:53,2/27/2020 0:56,4,176.24.27.214,100,224,1,3/2/2020 1:47,R_1I9GSRdpKPoLIiN,,,,,51.52099609,-3.203704834,anonymous,EN,2,1,36,0,,I think it was to how much percentage of the people would voluntary give money to charity I would however I already donate £40 a month that I can't really afford to charity,5e2957cd8dd6e1112b0cd667,accel,yes
2/27/2020 0:49,2/27/2020 0:56,4,86.147.77.93,100,436,1,3/2/2020 1:47,R_0eMtrZyOV2VLAC9,,,,,52.46769714,-2.147201538,anonymous,EN,2,0,31,0,,To determine people's attitude towards giving to charities,5e4476590720e92feb01ab53,decel,no
2/27/2020 0:52,2/27/2020 0:56,4,90.209.46.135,100,269,1,3/2/2020 1:47,R_72GKg3whj8hT8Oh,,,,,51.34880066,-0.032104492,anonymous,EN,1,1,43,0,,To see the proportion of people who would keep the £10 v the proportion of people who would donate and looking for similarities in the people who make the same decision  i.e. age and gender.,5e3c601a8134d004b0ed397a,decel,yes
2/27/2020 0:54,2/27/2020 0:57,4,82.9.176.230,100,151,1,3/2/2020 1:47,R_24vPlxCiknJYd2B,,,,,51.42790222,0.389602661,anonymous,EN,1,1,46,0,,Why people donate and how they want their money to make a difference,5dc68e918a84464c2e4fe929,accel,yes
2/27/2020 0:55,2/27/2020 0:57,4,81.98.21.81,100,110,1,3/2/2020 1:47,R_bIuicpTiepf1fyB,,,,,51.41799927,-0.175201416,anonymous,EN,2,1,24,0,,To see if the description will persuade me to donate,5dd6280e238a915cda514060,accel,no
2/27/2020 0:55,2/27/2020 0:57,4,2.98.53.46,100,117,1,3/2/2020 1:47,R_eqRzXg7vOi4xhrv,,,,,53.480896,-2.23739624,anonymous,EN,2,1,54,0,,Not sure - my decision was based on not donating to charities with high costs.,56b78f11e77ebe000cbefe79,accel,yes
2/27/2020 0:55,2/27/2020 0:57,4,86.147.253.74,100,110,1,3/2/2020 1:47,R_3Vl5LxgJ2vJFng1,,,,,51.44630432,0.325500488,anonymous,EN,2,1,36,0,,To see people's moral compass,5ce46acf40dc82001a0e321f,decel,yes
2/27/2020 0:54,2/27/2020 0:57,4,138.253.19.53,100,176,1,3/2/2020 1:47,R_cAOfcG75xjKGWkR,,,,,53.41130066,-2.975906372,anonymous,EN,2,0,33,0,,To determine whether people felt these were worthwhile causes and to determine whether they'd be inclined to select keep the money on the slight chance they would actually receive this payment,5dd84483270f447dea09e8d4,accel,no
2/27/2020 0:54,2/27/2020 0:57,4,168.149.159.20,100,165,1,3/2/2020 1:47,R_1zQyjbyokBWRzsV,,,,,50.15060425,8.753692627,anonymous,EN,1,0,41,0,,To determine if the chance of receiving the money affected peoples willingness to give to the charity,5e3012c68dc3120111433304,decel,yes
2/27/2020 0:55,2/27/2020 0:57,4,87.102.119.5,100,105,1,3/2/2020 1:47,R_5i5RbifKDeunguV,,,,,53.76060486,-0.373397827,anonymous,EN,2,0,52,0,,"To ascertain peoples thoughts on the costs of running a charity, weighing this up against the potential impact of the charity.",5c8d7e956ca70b0001128dd2,accel,yes
2/27/2020 0:55,2/27/2020 0:57,4,84.64.161.193,100,91,1,3/2/2020 1:47,R_elCDvRcXqhdYNGB,,,,,52.50309753,-2.083694458,anonymous,EN,1,0,61,0,,greed of individual or ethically responsibile,5a678d0bb9e3b50001a73fa3,decel,yes
2/27/2020 0:56,2/27/2020 0:57,4,31.205.253.50,100,55,1,3/2/2020 1:47,R_et9R5vrOk9hdUmF,,,,,52.46060181,-1.923797607,anonymous,EN,2,1,19,0,,idk,5d44558f93384e00011fd1fe,accel,yes
2/27/2020 0:55,2/27/2020 0:57,4,90.243.119.156,100,115,1,3/2/2020 1:47,R_72MRWUzFKmKBBGJ,,,,,51.75540161,-0.486999512,anonymous,EN,2,1,29,0,,Donations for charities,5b1aa0433e5521000120f7a8,decel,yes
2/27/2020 0:51,2/27/2020 0:57,4,86.10.61.123,100,344,1,3/2/2020 1:47,R_2tVGR3e7R5Jgkpn,,,,,51.83729553,0.817398071,anonymous,EN,2,1,60,0,,To find out whether or not people will donate to a charity based on the percentage of their donation going to the actual  work the charity does rather than its overheads.,5a78a1ae527fd00001464a41,accel,no
2/27/2020 0:51,2/27/2020 0:57,4,86.174.185.221,100,359,1,3/2/2020 1:47,R_9NCgxX8FatPxLaR,,,,,51.4519043,0.178695679,anonymous,EN,2,1,31,0,,"To see how people make decisions on what charity they would like to support, and how charities spend thier donations.",5dd820bb946f7c7d170c0aa0,accel,yes
2/27/2020 0:56,2/27/2020 0:57,4,51.198.29.72,100,92,1,3/2/2020 1:47,R_3VLeUYTGURRYPlP,,,,,51.49639893,-0.122406006,anonymous,EN,2,1,43,0,,not sure,5cc82b9ea8367900164d8775,decel,yes
2/27/2020 0:55,2/27/2020 0:57,4,2.219.237.68,100,138,1,3/2/2020 1:47,R_a9MIMwUdlGgLIK9,,,,,52.96479797,-1.213195801,anonymous,EN,2,1,46,0,,Importance of charities,5c86ba493e93bf0001e15380,decel,no
2/27/2020 0:55,2/27/2020 0:57,4,213.205.240.100,100,129,1,3/2/2020 1:47,R_0wa03gu9apVifIx,,,,,51.56889343,0.007995605,anonymous,EN,1,1,21,0,,see how generous people are,5dffe96782a955c221410ed4,accel,yes
2/27/2020 0:50,2/27/2020 0:58,4,51.9.156.239,100,473,1,3/2/2020 1:47,R_b0WPuBglAogPC5L,,,,,54.04789734,-2.797698975,anonymous,EN,2,0,36,0,,To determine whether greed affects our donations to charity.,5d959fdf9cf6ab001982afee,decel,yes
2/27/2020 0:56,2/27/2020 0:58,4,148.252.209.12,100,121,1,3/2/2020 1:47,R_d6emDWBhDXxXqe1,,,,,53.47019958,-2.230499268,anonymous,EN,2,1,34,0,,To see whether charities having high overheads puts people off donating to those charities,59764c436721f50001225ca1,decel,no
2/27/2020 0:53,2/27/2020 0:58,4,81.141.23.9,100,273,1,3/2/2020 1:47,R_54GElpUff5FTbCd,,,,,52.8052063,-2.116394043,anonymous,EN,2,0,30,0,,To see if the cause was good enough to donate to for how much money they spend out of what is donated,5c9a4316f9013f00169bc402,decel,no
2/27/2020 0:55,2/27/2020 0:58,4,90.252.46.157,100,203,1,3/2/2020 1:47,R_50dDpkJmLiciSTb,,,,,51.2322998,-0.33380127,anonymous,EN,1,1,49,0,,to see if you would keep the money or donate the money,5dd2637ec925a8278ae9a871,accel,yes
2/27/2020 0:55,2/27/2020 0:58,4,109.148.121.111,100,221,1,3/2/2020 1:47,R_9smzNgVHLfujr3n,,,,,52.10910034,-1.714004517,anonymous,EN,2,0,53,0,,To understand whether people will be willing to donate to a charity depending on how much of your money actually goes to the charity after operating over head costs have been deducted,5d4ec984760b4300018fe517,accel,no
2/27/2020 0:53,2/27/2020 0:58,4,164.40.218.246,100,296,1,3/2/2020 1:47,R_88tgW5WBsISUMiF,,,,,52.12179565,1.07069397,anonymous,EN,2,1,28,0,,To determine how likely people are to donate to charity based on specific information given.,5e18b1e09c0dae000c9a2f3f,decel,yes
2/27/2020 0:56,2/27/2020 0:58,4,2.219.2.247,100,148,1,3/2/2020 1:47,R_dnd9yI4waFKvQQR,,,,,54.99580383,-1.689697266,anonymous,EN,2,0,42,0,,Maybes give different people a different percentage displayed to see what effect that has on peoples donating decisions?,5c6fe83f2b44fc000115f3b9,accel,no
2/27/2020 0:56,2/27/2020 0:58,4,94.3.226.102,100,146,1,3/2/2020 1:47,R_ePZVNatT6hCieZT,,,,,52.46060181,-1.923797607,anonymous,EN,2,1,53,0,,To look at peoples unconscious decision making under pressure,5b9bf9437027930001c6153a,accel,no
2/27/2020 0:56,2/27/2020 0:59,4,80.195.88.174,100,145,1,3/2/2020 1:47,R_8GsRbndD44mHwi1,,,,,52.56669617,-1.816696167,anonymous,EN,2,1,31,0,,To see how generous and honest we are,5d2b020653a8240001152207,decel,no
2/27/2020 0:56,2/27/2020 0:59,4,176.252.251.37,100,135,1,3/2/2020 1:47,R_6nwE72sc4Iyvj3T,,,,,52.96479797,-1.213195801,anonymous,EN,2,1,32,0,,To see how greedy we all are!,5dbc2f1f7fa54e1dc2ce64c5,accel,no
2/27/2020 0:55,2/27/2020 0:59,4,81.154.216.49,100,244,1,3/2/2020 1:47,R_eKeQv655TGj4Scl,,,,,52.03610229,-0.7006073,anonymous,EN,2,0,60,0,,views of charities?,583d5e69d328040001072fbc,accel,no
2/27/2020 0:57,2/27/2020 0:59,4,165.225.80.95,100,108,1,3/2/2020 1:47,R_cZ7qdvn6rUy5NL7,,,,,51.50900269,-0.188201904,anonymous,EN,2,1,41,0,,To judge peoples feelings towards charities as in - How does the percentage the charity uses for its work actually go to the charity,5e1ed72fb0285720462a8649,decel,yes
2/27/2020 0:57,2/27/2020 0:59,4,81.109.67.44,100,106,1,3/2/2020 1:47,R_0vJE59mDwbsNYrj,,,,,51.73770142,-1.20539856,anonymous,EN,2,1,39,0,,,5980e0d4f379630001ecd289,decel,yes
2/27/2020 0:56,2/27/2020 0:59,4,192.76.8.78,100,163,1,3/2/2020 1:47,R_agT7COXiZPiZWol,,,,,51.71549988,-1.292602539,anonymous,EN,2,0,39,0,,To see if programme-percentage information could be effective in prompting people to support charities.,5cd139c62ce2410014540d4d,decel,yes
