StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,a_wtp3,a_wtp2,a_wtp1,b_wtp3,b_wtp2,b_wtp1,c_wtp3,c_wtp2,c_wtp1,d_wtp3,d_wtp2,d_wtp1,e_wtp3,e_wtp2,e_wtp1,sex,age,race,education,income,english,mturkcode
1/9/2015 17:17,1/9/2015 17:18,IP Address,72.69.158.15,,53,TRUE,1/9/2015 17:18,R_2rBIoFwTwNbI44U,,,,5,4,2,,,,,,,,,,1,41,2,4,4,1,44672
1/9/2015 17:18,1/9/2015 17:18,IP Address,68.9.26.58,,36,TRUE,1/9/2015 17:18,R_3MT27VFMbtUAheY,,,,,,,2,1.5,1,,,,,,,1,27,5,4,2,1,64085
1/9/2015 17:18,1/9/2015 17:18,IP Address,23.120.46.198,,52,TRUE,1/9/2015 17:18,R_3lK7m0mX3ri0za9,,,,,,,,,,4,3,2,,,,2,65,5,4,3,1,99705
1/9/2015 17:18,1/9/2015 17:19,IP Address,71.90.168.234,,90,TRUE,1/9/2015 17:19,R_42AyZOUcoQIL8dT,4,3,2,,,,,,,,,,,,,1,33,5,3,4,1,37155
1/9/2015 17:18,1/9/2015 17:19,IP Address,71.58.114.111,,95,TRUE,1/9/2015 17:19,R_1ONxQLJjZjaZ4w0,,,,,,,,,,4,3,2,,,,2,55,3,4,3,1,43716
1/9/2015 17:19,1/9/2015 17:20,IP Address,67.233.12.29,,52,TRUE,1/9/2015 17:20,R_1kLnrmi8ZAHcSt2,,,,,,,4,3,2.5,,,,,,,1,26,5,3,1,1,28630
1/9/2015 17:19,1/9/2015 17:20,IP Address,50.152.254.163,,64,TRUE,1/9/2015 17:20,R_25Xxa7q0JxloSA3,,,,,,,,,,,,,3,2.75,2,2,27,2,4,4,1,92157
1/9/2015 17:20,1/9/2015 17:21,IP Address,24.231.152.48,,51,TRUE,1/9/2015 17:21,R_247wbsX6iQrBZNq,,,,2.5,2,1.5,,,,,,,,,,2,21,5,3,1,1,97586
1/9/2015 17:20,1/9/2015 17:21,IP Address,67.2.211.63,,61,TRUE,1/9/2015 17:21,R_PH9I1tZcUJz0DBv,,,,,,,2.99,2.49,1.99,,,,,,,2,36,5,4,5,1,69181
1/9/2015 17:20,1/9/2015 17:23,IP Address,50.158.139.201,,160,TRUE,1/9/2015 17:23,R_4NlOyqaO3jxhHE1,1.1,0.95,0.85,,,,,,,,,,,,,2,32,5,4,2,1,5945
1/9/2015 16:53,1/9/2015 17:24,IP Address,75.139.186.144,,1863,TRUE,1/9/2015 17:24,R_Asnhq7tN9zjnDbz,5,3,2,,,,,,,,,,,,,2,27,"5,6",3,2,1,24168
1/9/2015 17:08,1/9/2015 17:27,IP Address,71.58.200.16,,1151,TRUE,1/9/2015 17:27,R_38WdboHC42xFVIN,,,,,,,,,,,,,0,0,0,1,31,5,3,2,1,10738
1/9/2015 17:26,1/9/2015 17:28,IP Address,172.56.2.93,,95,TRUE,1/9/2015 17:28,R_27kxZ83B33Xq8ef,,,,1.89,1.19,0.99,,,,,,,,,,2,42,5,4,4,1,16455
1/9/2015 17:32,1/9/2015 17:33,IP Address,71.251.31.64,,54,TRUE,1/9/2015 17:34,R_3kvOv5pOkYRSl74,,,,,,,,,,3,2.25,1.5,,,,1,23,5,4,1,1,70384
1/9/2015 17:51,1/9/2015 17:52,IP Address,73.0.37.191,,80,TRUE,1/9/2015 17:52,R_1H0iYXLQQMh7K4u,2.89,2,1.19,,,,,,,,,,,,,2,46,5,4,2,1,72367
1/9/2015 15:35,1/9/2015 15:35,IP Address,71.72.255.145,,1,FALSE,1/16/2015 15:36,R_2zGAw9BJQsrbNgd,,,,,,,,,,,,,,,,,,,,,,14166
1/9/2015 15:43,1/9/2015 15:43,IP Address,74.138.125.73,,22,FALSE,1/16/2015 15:44,R_1Oxlt0pblVbNp3z,,,,,,,,,,,,,0,0,0,,,,,,,66836
1/9/2015 15:52,1/9/2015 15:53,IP Address,98.196.197.236,,67,FALSE,1/16/2015 15:54,R_3j8uCTIljjIA04S,6,4,2,,,,,,,,,,,,,1,36,5,2,2,1,53682
1/9/2015 16:04,1/9/2015 16:04,IP Address,173.163.38.50,,3,FALSE,1/16/2015 16:05,R_2zDbVJ43ngaLCV1,,,,,,,,,,,,,,,,,,,,,,61612
1/9/2015 16:00,1/9/2015 16:06,IP Address,67.166.149.175,,370,FALSE,1/16/2015 16:06,R_5A1WlQZzFacNbKZ,,,,,,,,,,,,,2.5,2,1.9,2,36,5,4,4,1,78146
1/9/2015 16:13,1/9/2015 16:14,IP Address,130.49.26.6,,32,FALSE,1/16/2015 16:15,R_125bReg1RpCJJ3Q,,,,,,,,,,,,,2,1.5,1,2,22,5,4,1,1,93666
1/9/2015 16:43,1/9/2015 16:43,IP Address,24.193.21.16,,4,FALSE,1/16/2015 16:44,R_UcFfwV6FXZO7Fxn,,,,,,,,,,,,,,,,,,,,,,86567
1/9/2015 16:44,1/9/2015 16:45,IP Address,75.135.162.172,,55,FALSE,1/16/2015 16:46,R_1kLJoNfrpmJiLPu,,,,,,,,,,,,,18,15,9,2,24,5,3,2,1,62967
1/9/2015 17:07,1/9/2015 17:07,IP Address,74.76.123.6,,7,FALSE,1/16/2015 17:08,R_2QEvzG7xPEqvU9I,,,,,,,,,,,,,,,,,,,,,,31828
1/9/2015 17:15,1/9/2015 17:15,IP Address,97.123.53.190,,7,FALSE,1/16/2015 17:16,R_33p6YWTeRxOZuWs,,,,,,,,,,,,,,,,,,,,,,81122
