StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,CRT1,CRT2,CRT3,compcheck,interested,wta_1,wta_2,wta_3,es1_1,es1_2,es1_3,es1_4,es1_5,es1_6,es1_7,es1_8,es2_1_1,es2_1_2,es2_1_3,es2_1_4,es2_1_5,es2_1_6,es2_1_7,es2_1_8,es2_1_9,es2_1_10,es2_2_1,es2_2_2,es2_2_3,es2_2_4,es2_2_5,es2_2_6,es2_2_7,es2_2_8,es2_2_9,es2_2_10,es2_2_11,es2_2_12,es2_2_13,es2_2_14,es2_2_15,es2_2_16,es3_1,es3_2,es3_3,es3_4,es3_5,es3_6,es3_7,es3_8,es3_9,es3_10,es3_11,es3_12,es3_13,es3_14,es3_15,es3_16,es3_17,es3_18,gender,age,income,ethnicity,edu,hhsize,fam,fam.open,purpose,wid,sid,mid,index
4/2/2019 15:26,4/2/2019 15:31,0,192.31.144.251,100,320,1,4/2/2019 15:31,R_2R9brlrNmQuXGku,,,,,37.9447937,-122.0279007,anonymous,EN,24,5000,0.1,"1,2,3",1,0.5,0.75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43,9,4,3,3,0,,Not sure,A1HRCNJVI0CJKE,intermediate03212016,10,494
4/2/2019 15:29,4/2/2019 15:33,0,104.54.72.186,100,261,1,4/2/2019 15:33,R_2uCgVv8vBwSX68F,,,,,35.85380554,-78.68599701,anonymous,EN,47,5,0.05,"1,2,3",1,0.3,0.6,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26,9,3,5,2,0,,To see how we categorize people by age,ATCI5JMO9ORJ9,intermediate03212016,16,495
4/2/2019 15:23,4/2/2019 15:33,0,104.238.38.171,100,600,1,4/2/2019 15:33,R_w4WUM6pE4EEOdGh,,,,,42.58479309,-83.28209686,anonymous,EN,24,100,0.1,"1,2,3",1,1,1.2,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,4,3,5,1,0,,To assess how different generations make certain choices ,A3DB8QTQS5J8MM,intermediate03212016,16,496
4/2/2019 15:29,4/2/2019 15:34,0,108.45.165.16,100,322,1,4/2/2019 15:34,R_5mYRvjerNyXgh1L,,,,,38.86700439,-76.81729889,anonymous,EN,96,100,0.1,"1,2,3",1,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,9,3,5,,0,,consumers opinions on various opinions based on age,A1TGSYR7H0PKEI,intermediate03212016,10,497
4/2/2019 15:27,4/2/2019 15:35,0,24.243.8.222,100,473,1,4/2/2019 15:35,R_2xJIzRHvK0PHqXw,,,,,29.54179382,-98.42120361,anonymous,EN,24,100,10,"1,2,3",1,5.01E+14,555,11111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,66,5,3,2,2,0,,age groups and interests,A4XTXWRNTDN04,intermediate03212016,16,498
4/2/2019 15:24,4/2/2019 15:35,0,162.255.91.130,100,632,1,4/2/2019 15:35,R_2pMh6d8BadmK0kU,,,,,33.79100037,-84.39920044,anonymous,EN,24,100,0.1,"1,2,3",1,0.15,0.2,0.25,2,2,1,1,3,2,1,2,9,9,3,2,6,9,9,4,7,7,,,,,,,,,,,,,,,,,51,52,52,53,52,53,53,52,52,52,53,52,52,52,51,62,63,62,0,41,5,3,5,1,0,,Peoples personal preferences about specific items,A1600CXT3H497Q,intermediate03212016,10,499
4/2/2019 15:31,4/2/2019 15:35,0,198.232.110.197,100,243,1,4/2/2019 15:35,R_3fBOSrxcAMio78l,,,,,33.78269958,-79.14730072,anonymous,EN,47,5,1.05,"1,2,3",1,0.5,0.75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31,6,3,3,3,1,The math questions.,Judging perception of various ages and their relationship with technology.,A3OQBVJLF5X450,intermediate03212016,10,500
4/2/2019 15:21,4/2/2019 15:35,0,99.173.176.146,100,857,1,4/2/2019 15:35,R_W8Vn1Jo4vkdtWq5,,,,,36.51069641,-87.27570343,anonymous,EN,47,50,0.1,"1,2,3",1,9.5,9.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,1,1,7,1,0,,Not really sure. Maybe comparing how different age groups respond to different questions. I doubt you were actually going to ask more questions if someone asked for a low or high price. Seems like another way to compare how people response based on their age.   ,AWOCGF6S0WOU8,intermediate03212016,16,501
4/2/2019 15:25,4/2/2019 15:35,0,73.124.113.167,100,649,1,4/2/2019 15:35,R_2woanMbr48xuFoz,,,,,26.23150635,-80.12349701,anonymous,EN,24,100,0.1,"1,2,3",1,0.09,0.05,0.04,4,1,1,4,1,1,1,4,,,,,,,,,,,5,7,7,5,6,7,5,6,6,5,6,7,5,6,6,12,56,52,52,52,52,52,53,52,52,52,52,52,52,52,51,61,62,62,0,36,9,3,5,2,1,some of the math questions. ,i'm not sure. ,A2JPT2LYWUQ6K5,intermediate03212016,16,502
4/2/2019 15:30,4/2/2019 15:37,0,212.103.49.86,100,402,1,4/2/2019 15:37,R_3NJncrfnqn5ZFVI,,,,,34.05490112,-118.2577972,anonymous,EN,47,5,0.1,"1,2,3",1,0.25,0.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41,3,3,5,1,0,,Individual Perceptions of different age groups activity interest.,A2BBTY407P8TO1,intermediate03212016,16,503
4/2/2019 15:26,4/2/2019 15:37,0,98.127.16.84,100,677,1,4/2/2019 15:37,R_23eIOnxegN3jDoO,,,,,38.46780396,-107.8751984,anonymous,EN,24,100,0.1,"1,2,3",1,0.6,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,71,2,3,3,2,1,"Age, Race, Income


",Basic Personal evaluation,A3UQ7TU3O0HWQZ,intermediate03212016,16,504
4/2/2019 15:22,4/2/2019 15:37,0,45.50.10.240,100,949,1,4/2/2019 15:37,R_233pNmc7JCqH23k,,,,,33.92999268,-117.9477005,anonymous,EN,47,5,0.05,"1,2,3",1,0.5,0.65,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,9,3,5,3,0,,,A1IIFA2HZR0I97,intermediate03212016,16,505
4/2/2019 15:37,4/2/2019 15:39,0,209.166.127.51,100,146,1,4/2/2019 15:39,R_3Rrp7XX2y8jNHd3,,,,,30.28869629,-97.7397995,anonymous,EN,47,100,0.05,"1,2,3",1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,8,2,5,1,0,,,AVGCIFVJFPI0Q,intermediate03212016,10,506
4/2/2019 15:36,4/2/2019 15:40,0,75.64.106.130,100,205,1,4/2/2019 15:40,R_8di9Od2Ye3uOhI5,,,,,35.05140686,-89.92649841,anonymous,EN,47,5,0.1,"1,2,3",1,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,48,1,3,5,1,1,I've done the math portion before.,no idea,A37DSRG7DZHPPV,intermediate03212016,16,507
4/2/2019 15:34,4/2/2019 15:41,0,98.240.176.228,100,396,1,4/2/2019 15:41,R_2xQ8ZpH5aha9bGz,,,,,45.07820129,-93.18939972,anonymous,EN,47,5,0.1,"1,2,3",1,0.2,0.25,0.3,6,2,1,1,6,2,1,1,,,,,,,,,,,2,8,8,2,0,0,2,6,2,5,2,8,3,1,1,12,51,51,51,52,51,53,51,51,51,52,51,52,53,51,51,62,63,63,1,29,4,3,5,3,0,,no idea,A1DV5484DXYW7A,intermediate03212016,16,508
4/2/2019 15:33,4/2/2019 15:41,0,67.167.166.124,100,462,1,4/2/2019 15:41,R_3DbENxsxbRf2scJ,,,,,41.90049744,-84.04460144,anonymous,EN,24,1,0.1,"1,2,3",1,0.5,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37,6,3,4,4,0,,to see if how much people value time,A1XU6PKM8YYGJ2,intermediate03212016,16,509
4/2/2019 15:34,4/2/2019 15:41,0,108.185.234.87,100,447,1,4/2/2019 15:41,R_1kMSQ09J6vTDuKW,,,,,34.41299438,-118.4268951,anonymous,EN,47,5,0.05,"1,2,3",1,0.5,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59,3,3,5,2,1,the math questions,"to see how much we would lowball the worth of our time just to get a lousy few more cents even though you didn't say how long the extra surveys would take. Man up and list the time, and I'll give you a fair price (6.00/hr). Then if you want to reject me, I'll know you're more interested in slave wages and debasing honest workers than you are in getting useful data. (This survey has already taken more than 5 min for .50, so I have my answer there.)",A346UAH34GVOZX,intermediate03212016,10,510
4/2/2019 15:31,4/2/2019 15:41,0,47.220.208.246,100,594,1,4/2/2019 15:41,R_1eLd0rp0qU9toxJ,,,,,30.32170105,-95.52850342,anonymous,EN,47,5,0.05,"1,2,3",1,0.3,0.5,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42,9,3,6,2,0,,"I'm not exactly sure, other than to gather some information and understanding about how people think and make decisions.",A3JG44GC9BIM58,intermediate03212016,16,511
4/2/2019 15:33,4/2/2019 15:41,0,50.110.47.146,100,494,1,4/2/2019 15:41,R_3kiX2bnthUTlkmj,,,,,38.36830139,-81.74250031,anonymous,EN,47,5,0.05,"1,2,3",1,0.25,0.25,0.5,,,,,,,,,8,7,2,1,6,8,8,4,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,2,3,3,6,1,"The logic word problems at the very beginning of the first survey are used in a huge number of other hits, I have probably answered those questions over 100 times now. It makes them useless... ",I'm not sure.,A13P6LC1SFXYGS,intermediate03212016,10,512
4/2/2019 15:35,4/2/2019 15:42,0,76.216.248.44,100,410,1,4/2/2019 15:42,R_sNoXGUXuRcZ4riF,,,,,32.84660339,-116.977005,anonymous,EN,47,100,0.1,"1,2,3",1,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,42,3,3,8,2,1,The math questions at the beginning of the survey were familiar.  No other parts of the survey were familiar.,Testing memory and social judgments.,AEV8FSBXAZA53,intermediate03212016,16,513
4/2/2019 15:37,4/2/2019 15:42,0,75.148.219.129,100,274,1,4/2/2019 15:42,R_BtB09YqpX7Cy4aR,,,,,29.84779358,-95.65989685,anonymous,EN,47,100,0.05,"1,2,3",1,0.5,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24,5,3,4,2,0,,,A3DH24Y8KOG7KI,intermediate03212016,16,514
4/2/2019 15:14,4/2/2019 15:42,0,75.108.55.13,100,1665,1,4/2/2019 15:42,R_3fUXcIXHvb5Wde5,,,,,35.62060547,-77.39440155,anonymous,EN,47,5,0.05,"1,2,3",1,0.15,0.3,0.35,2,4,1,3,3,4,1,5,,,,,,,,,,,3,4,0,1,6,10,3,6,1,7,9,10,1,10,10,11,55,51,51,51,51,51,52,51,51,51,53,51,51,51,55,61,61,61,1,34,1,1,3,2,1,The three questions in the beginning.,To get my opinion on different foods and services.,A247LQ2UQW4LH0,intermediate03212016,16,515
4/2/2019 15:41,4/2/2019 15:42,0,172.58.216.230,100,71,1,4/2/2019 15:42,R_3hgUv39JfDI3MH5,,,,,42.29040527,-71.07119751,anonymous,EN,24,1000,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1KJWOIPHVUI4P,intermediate03212016,16,516
4/2/2019 15:37,4/2/2019 15:42,0,72.130.142.126,100,302,1,4/2/2019 15:42,R_2veTdIbZFxpWytE,,,,,21.40010071,-158.0160065,anonymous,EN,47,5,0.05,"1,2,3",1,0.5,0.6,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,1,,5,1,0,,I don't know.,AKMPF7KHSLMCW,intermediate03212016,10,517
4/2/2019 15:37,4/2/2019 15:42,0,174.255.138.238,100,279,1,4/2/2019 15:42,R_ZE0HFZgE6y8vyJH,,,,,37.75100708,-97.8219986,anonymous,EN,24,100,0.1,"1,2,3",1,0.3,0.3,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,53,53,53,53,52,52,52,52,51,52,52,52,52,52,61,62,63,1,24,1,3,4,4,0,,To see different age groups opinions on older generations,A2864LQ0RQF483,intermediate03212016,10,518
4/2/2019 15:40,4/2/2019 15:43,0,173.56.30.84,100,175,1,4/2/2019 15:43,R_2ZHALxsnlZzLKP2,,,,,40.58320618,-73.65940094,anonymous,EN,12,5,0.1,"1,2,3",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48,9,3,5,3,0,,To find out how we think different generations feel about certain subjects. ,A39C210BKD7YNN,intermediate03212016,10,519
4/2/2019 15:35,4/2/2019 15:43,0,98.186.186.21,100,478,1,4/2/2019 15:43,R_0jLIwaBvr8V5a6t,,,,,38.82369995,-97.64209747,anonymous,EN,24,100,0.1,"1,2,3",1,0.5,0.65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,70,3,3,5,2,0,,not sure,A30KFZ037789F3,intermediate03212016,10,520
4/2/2019 15:35,4/2/2019 15:44,0,73.6.237.221,100,530,1,4/2/2019 15:44,R_1CJYlBA43zKgxSF,,,,,29.67889404,-95.19819641,anonymous,EN,47,5,0.1,"1,2,3",1,0.25,0.3,0.35,,,,,,,,,,,,,,,,,,,1,3,2,2,7,9,3,10,1,6,7,7,2,6,4,11,51,51,52,54,52,53,52,53,51,52,52,51,52,51,51,61,62,63,1,21,8,"3,4",3,4,0,,see how much money people are willing to work for when given the choice to set their pay scale?,AKAWG8GZPMUV5,intermediate03212016,16,521
4/2/2019 15:42,4/2/2019 15:44,0,172.58.142.214,100,97,1,4/2/2019 15:44,R_1iezs6rBeiAzFY2,,,,,41.80400085,-87.70700073,anonymous,EN,98,100,0.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A22DAFD6IOJ8V3,intermediate03212016,10,522
4/2/2019 15:39,4/2/2019 15:44,0,107.185.51.145,100,326,1,4/2/2019 15:44,R_11iINWQwqJDVNIG,,,,,34.27879333,-119.1651001,anonymous,EN,47,5,0.05,"1,2,3",1,0.8,1,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41,1,3,5,1,0,,See if we can guess generational changes in behaviors.,A3M26P1CBNLA4U,intermediate03212016,10,523
4/2/2019 15:41,4/2/2019 15:45,0,174.86.150.37,100,202,1,4/2/2019 15:45,R_uw4WXlQxleyW5ZT,,,,,38.79429626,-90.28170013,anonymous,EN,47,5,0.1,"1,2,3",1,2,2.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25,3,3,3,1,0,,To see people's preconceived notions surrounding the correlation between age and technology.,A2BX8ZUNDJUCAY,intermediate03212016,10,524
4/2/2019 15:40,4/2/2019 15:45,0,108.24.2.119,100,307,1,4/2/2019 15:45,R_2DOaLDDbXpdFl7K,,,,,39.88450623,-74.90670013,anonymous,EN,14,20,0.1,"1,2,3",1,0.56,0.75,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39,9,3,5,3,0,,Demographic information.,A1BMUPF5YZS64Q,intermediate03212016,16,525
4/2/2019 15:41,4/2/2019 15:45,0,64.98.243.130,100,253,1,4/2/2019 15:45,R_3CNJbiIT3bezz5n,,,,,39.56930542,-76.98690033,anonymous,EN,47,100,0.05,"1,2,3",1,0.5,0.65,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,9,3,6,3,0,,"Sociology, perceptions of generations depending on my age.",A2GFLJDDJ33MI4,intermediate03212016,10,526
4/2/2019 15:41,4/2/2019 15:45,0,73.144.249.51,100,245,1,4/2/2019 15:45,R_1erP8sFnxP6b3XC,,,,,42.92849731,-83.6332016,anonymous,EN,47,100,0.1,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A3IOQVCWQV9HWQ,intermediate03212016,16,527
4/2/2019 15:39,4/2/2019 15:45,0,73.92.116.164,100,366,1,4/2/2019 15:45,R_6JSA51W4mKcvIpr,,,,,37.91540527,-121.9100037,anonymous,EN,47,5,0.1,"1,2,3",1,0.2,0.4,0.5,5,4,1,2,3,4,1,2,,,,,,,,,,,2,8,5,2,9,2,3,9,1,6,8,5,5,7,5,12,,,,,,,,,,,,,,,,,,,0,21,6,3,5,1,0,,Habits and price wiling to pay?,A1JU862MOWNRSY,intermediate03212016,16,528
4/2/2019 15:43,4/2/2019 15:45,0,71.195.32.18,100,127,1,4/2/2019 15:45,R_3kCb54mGwAgnhPb,,,,,44.82609558,-93.35379791,anonymous,EN,47,5,0.05,"1,2,3",1,0.5,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,9,3,5,3,1,The math questions at the beginning,,AEF74ZYJTTEIA,intermediate03212016,10,529
4/2/2019 15:42,4/2/2019 15:45,0,138.163.0.41,100,235,1,4/2/2019 15:45,R_xotvRutb6aGEy77,,,,,32.71040344,-117.0527954,anonymous,EN,24,100,10,"1,2,3",1,0.35,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,5,3,3,4,0,,"Generational gaps and demographics, target audience",AC2LG1TQF4E10,intermediate03212016,16,530
4/2/2019 15:36,4/2/2019 15:46,0,108.201.80.239,100,566,1,4/2/2019 15:46,R_2sXDM7pDenLOpAD,,,,,38.68890381,-121.2263031,anonymous,EN,47,5,0.05,"1,2,3",1,0.35,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,68,5,3,4,1,0,,if age is a factor in what is important to you,A9YFEPJW62N8U,intermediate03212016,10,531
4/2/2019 15:41,4/2/2019 15:46,0,67.212.98.207,100,331,1,4/2/2019 15:46,R_31WUrUNpvzAjQif,,,,,42.52430725,-92.44789886,anonymous,EN,24,100,0.1,"1,2,3",1,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40,9,3,5,5,0,,Rating our perceptions of the views of people within different age groups.  ,A3TEPGQ7ISU4VV,intermediate03212016,16,532
4/2/2019 15:37,4/2/2019 15:46,0,98.26.201.82,100,582,1,4/2/2019 15:46,R_riPttFhboFsFf9v,,,,,36.12190247,-79.77770233,anonymous,EN,24,1,0.1,"1,2,3",1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,48,1,"1,3",6,1,0,,Opinions on activities based on age? Differences between generations? Expectation of pay for work done?,A1BVHURTZ19VNE,intermediate03212016,16,533
4/2/2019 15:41,4/2/2019 15:46,0,71.251.60.15,100,310,1,4/2/2019 15:46,R_2YbsTBXU6lL7WZH,,,,,38.88920593,-76.9417038,anonymous,EN,20,30,2,"1,2,3",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,5,1,3,2,0,,,AAIX34EBHHA8D,intermediate03212016,16,534
4/2/2019 15:41,4/2/2019 15:47,0,73.180.56.165,100,347,1,4/2/2019 15:47,R_3LaCaZIiIfHoloJ,,,,,44.59280396,-123.2745972,anonymous,EN,47,5,0.05,"1,2,3",1,0.8,1,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,1,3,4,1,0,,evaluating relationship between age and various types of interactions.,A31NILFUEWAOSJ,intermediate03212016,10,535
4/2/2019 15:36,4/2/2019 15:48,0,108.234.72.38,100,718,1,4/2/2019 15:48,R_2bNuTmmE8Vxa33Q,,,,,30.66040039,-87.04730225,anonymous,EN,24,5,0.1,"1,2,3",1,0.15,0.3,0.55,2,1,1,1,3,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,1,3,3,1,1,"Mainly the setup - filling in radio buttons and moving sliders. I also do a lot of surveys on MTurk, so I've answered similar questions to the second survey before (preferred brand, purchase online vs. at the store).",To see how good people are at estimating different age groups preferences for technology and how much they believe in god?,A2IRMLMNI01SAP,intermediate03212016,10,536
4/2/2019 15:42,4/2/2019 15:48,0,47.135.122.8,100,338,1,4/2/2019 15:48,R_2BfJI6FfS58PTeX,,,,,35.57589722,-81.17449951,anonymous,EN,47,5,0.05,"1,2,3",1,1,1.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,9,3,4,3,0,this was all new to me,Consumer Behavior and Opinions,A3IU2E7QCWYEZI,intermediate03212016,10,537
4/2/2019 15:41,4/2/2019 15:48,0,35.20.20.218,100,374,1,4/2/2019 15:48,R_SHRsEMyCNWa8TK1,,,,,42.73069763,-84.48529816,anonymous,EN,47,100,10,"1,2,3",1,0.5,0.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,1,3,3,2,0,,unsure,A3BQCQOF9MLFM3,intermediate03212016,10,538
4/2/2019 15:36,4/2/2019 15:48,0,72.213.135.190,100,727,1,4/2/2019 15:48,R_21AIIlw7CboRoj7,,,,,36.04960632,-95.88580322,anonymous,EN,47,140,0.1,"1,2,3",1,0.25,0.5,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,3,3,5,1,0,,to figure out a little of my background.,A3POO6NO250L2N,intermediate03212016,16,539
4/2/2019 15:41,4/2/2019 15:49,0,148.74.246.117,100,448,1,4/2/2019 15:49,R_33fDdsffox35PyG,,,,,40.94760132,-73.86239624,anonymous,EN,47,1,0.5,"1,2,3",1,2,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,8,1,6,4,0,,Don't know,A2DQSGRTWEG7LB,intermediate03212016,10,540
4/2/2019 15:44,4/2/2019 15:49,0,192.189.253.92,100,293,1,4/2/2019 15:49,R_O2u7qAtZ7v2R7a1,,,,,33.36610413,-111.9345016,anonymous,EN,47,5,0.05,"1,2,3",1,0.25,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40,4,3,5,1,0,,see how people think technology changes communication,A2N8STDOF0DBF7,intermediate03212016,16,541
4/2/2019 15:42,4/2/2019 15:49,0,76.200.122.218,100,431,1,4/2/2019 15:49,R_2SpnnFax8IsGE0e,,,,,36.06059265,-95.94560242,anonymous,EN,24,100,0.1,"1,2,3",1,0.5,0.5,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1,"3,4",2,5,1,I've seen the first 3 questions in the survey in other survey's too. First time I've had to make an educated guess on the 3 generations. Thanks for posting. ,How much we think we know about generations of Americans. ,A30AX8LNHM35J0,intermediate03212016,10,542
4/2/2019 15:42,4/2/2019 15:49,0,24.243.232.130,100,440,1,4/2/2019 15:49,R_3HjIfKzgyoA3Cue,,,,,31.19929504,-97.93039703,anonymous,EN,24,100,0.1,"1,2,3",1,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,2,"3,5",1,7,1,"Most surveys want to know if I am white, male and religious.",To measure the preferences of different age demographics for using communications technology for work.,A2YNVZI7LQBBZV,intermediate03212016,16,543
4/2/2019 15:44,4/2/2019 15:49,0,131.191.61.9,100,322,1,4/2/2019 15:49,R_1P5jvb5o4cY1E8s,,,,,47.21090698,-122.4147034,anonymous,EN,47,100,0.05,"1,2,3",1,0.35,0.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67,2,3,3,1,1,The math questions are used fairly often.,perceptions of differences in age,A2DH56FQ0H2SP4,intermediate03212016,16,544
4/2/2019 15:43,4/2/2019 15:50,0,24.185.101.79,100,406,1,4/2/2019 15:50,R_1eEjNWa3S2ZzpK5,,,,,40.7881012,-73.53309631,anonymous,EN,24,100,0.1,"1,2,3",1,1,1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34,9,3,2,4,1,"My Age, race, and income",Not sure,A37RQZAQNBCD8B,intermediate03212016,16,545
4/2/2019 15:46,4/2/2019 15:50,0,98.160.228.56,100,207,1,4/2/2019 15:50,R_3JxbpFXPwyLC0kc,,,,,36.05859375,-115.0802994,anonymous,EN,24,100,0.1,"1,2,3",1,0.4,0.5,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29,9,"3,4",2,2,1,the math questions at the beginning ,I am not sure,A33U26Y8QR8ITH,intermediate03212016,16,546
4/2/2019 15:46,4/2/2019 15:50,0,98.181.23.130,100,251,1,4/2/2019 15:50,R_2fuPE8ikW01FutL,,,,,30.45489502,-90.9029007,anonymous,EN,24,100,0.1,"1,2,3",1,100,100,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36,5,3,2,4,0,,Judging different age groups on several aspects,A3MYOT7ZDON7HX,intermediate03212016,10,547
4/2/2019 15:46,4/2/2019 15:50,0,47.215.190.222,100,265,1,4/2/2019 15:50,R_5hisQslNit3FA6l,,,,,35.22569275,-111.5740967,anonymous,EN,7,100,0.1,"1,2,3",1,0.5,1,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33,9,2,7,2,0,,,A65AE6896HKC7,intermediate03212016,16,548
4/2/2019 15:41,4/2/2019 15:51,0,71.70.153.231,100,584,1,4/2/2019 15:51,R_1ia3HPvDjcHTpuh,,,,,35.98249817,-78.53759766,anonymous,EN,47,5,0.1,"1,2,3",1,0.55,0.75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,6,3,3,4,0,,To get a general idea of how people see different generations.,A12AXYVHZRTL97,intermediate03212016,16,549
4/2/2019 15:43,4/2/2019 15:51,0,96.41.230.228,100,459,1,4/2/2019 15:51,R_3el9yFYT9JgOcuy,,,,,43.07359314,-89.50800323,anonymous,EN,47,100,0.05,"1,2,3",1,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54,9,3,5,4,0,,how we perceive people of different ages,AMEY9XIHTJH5M,intermediate03212016,16,550
